precio,expensas,direccion,localidad,superficie_total,superficie_cubierta,cantidad_de_ambiente,cantidad_de_banios,cantidad_de_dormitorios,antiguedad,disposicion,orientacion,luminosidad,cantidad_de_cocheras,cantidad_de_toiletes,estado_general,aire_acondicionado,alarma,amoblado,caldera,calefacción,cancha_deportes,cocina_equipada,frigobar,lavarropas,lavavajillas,microondas,quincho,sum,sauna,secarropas,termotanque,vigilancia,ascensor,caja_fuerte,internet,laundry,servicio_de_limpieza,balcon,dependencia_servicio,dormitorio_en_suite,jardin,lavadero,patio,terraza,apto_profesional,gimnasio,hidromasaje,parrilla,permite_mascotas,pileta,sala_de_juegos,solarium,uso_comercial,amoblado.1,acceso_movilidad_reducida,provincia,precio_m2,precio_m2_cubierto,precio_m2_medio_localidad,precio_m2_cubierto_medio_localidad,precio_medio_localidad,precio_medio_prov,num_provincia
95,0,Ituzaingó  al 1500,"Abasto, Rosario",22,22,1,1,1,25,Interno,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.318181818181818,4.318181818181818,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
120, $ 25.000,Paraguay al 1800,"Abasto, Rosario",20,20,1,1,1,5,Contrafrente,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Santa Fe,6.0,6.0,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
120, $ 35.000,Corrientes  al 1700,"Abasto, Rosario",18,18,1,1,1,38,Contrafrente,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,6.666666666666667,6.666666666666667,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
130, $ 50.000,Mitre 1747,"Abasto, Rosario",25,25,1,1,1,14,Contrafrente,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.2,5.2,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
130, $ 40.000,Buenos Aires  al 2500,"Abasto, Rosario",30,30,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.333333333333333,4.333333333333333,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
130, $ 16.533,Cochabamba 1333,"Abasto, Rosario",28,26,1,1,1,5,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.642857142857143,5.0,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
137,0,Juan Manuel de Rosas  al 2032 01-07,"Abasto, Rosario",23,23,1,1,1,20,Contrafrente,O,Muy luminoso,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Santa Fe,5.956521739130435,5.956521739130435,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
140,0,Paraguay 1988,"Abasto, Rosario",25,25,1,0,1,10,Frente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.6,5.6,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
150, $ 49.000,Ituzaingo al 1800,"Abasto, Rosario",28,28,1,1,1,20,Contrafrente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.357142857142857,5.357142857142857,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
160, $ 25.000,COCHABAMBA 1379,"Abasto, Rosario",34,34,1,1,1,2,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.705882352941177,4.705882352941177,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
160,0,Pasco al 1100,"Abasto, Rosario",47,30,1,1,1,20,Contrafrente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.404255319148936,5.333333333333333,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
160, $ 30.000,Presidente Roca 1872,"Abasto, Rosario",28,25,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.714285714285714,6.4,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
160, $ 20.000,Italia al 1800,"Abasto, Rosario",37,36,1,1,1,8,Frente,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.324324324324325,4.444444444444445,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
170, $ 25.000,Italia al 2600,"Abasto, Rosario",30,30,1,1,1,5,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.666666666666667,5.666666666666667,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
180,0,Corrientes 909,"Abasto, Rosario",38,38,1,1,1,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.7368421052631575,4.7368421052631575,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
180,0,Cerrito 1100. PA,"Abasto, Rosario",30,30,1,1,1,20,Frente,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Santa Fe,6.0,6.0,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
195, $ 30.000,Buenos Aires al 1800,"Abasto, Rosario",38,34,1,1,1,9,Frente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.131578947368421,5.735294117647059,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
200, $ 30.000,Corrientes 2400,"Abasto, Rosario",34,30,1,1,1,3,Frente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.882352941176471,6.666666666666667,5.20227177380484,5.451165338967645,150.94444444444446,253.33928571428572,Santa Fe
140, $ 20.000,Ituzango 776,"Abasto, Rosario",42,38,2,1,1,60,Frente,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.3333333333333335,3.6842105263157894,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
160, $ 20.000,BUENOS AIRES 2023,"Abasto, Rosario",35,35,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.571428571428571,4.571428571428571,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
160, $ 22.000,Montevideo 1500,"Abasto, Rosario",37,34,2,1,1,39,Frente,N,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.324324324324325,4.705882352941177,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
165,0,Cerrito  al 900,"Abasto, Rosario",50,50,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.3,3.3,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
165,0,Cerrito  al 900,"Abasto, Rosario",50,50,2,1,1,15,Frente,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.3,3.3,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
180, $ 15.000,1° de Mayo 2511,"Abasto, Rosario",34,30,2,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.294117647058823,6.0,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
180, $ 37.000,Dorrego  al 2008,"Abasto, Rosario",35,35,2,1,1,32,Frente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Santa Fe,5.142857142857143,5.142857142857143,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
220, $ 30.000,Entre Rios 1964,"Abasto, Rosario",42,42,2,1,1,8,Frente,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,1,0,0,0,Santa Fe,5.238095238095238,5.238095238095238,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
220,0,Pasco 300. Entre Alem y Ayacucho,"Abasto, Rosario",49,49,2,0,1,20,Frente,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.489795918367347,4.489795918367347,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
250, $ 45.000,PARAGUAY 2225,"Abasto, Rosario",45,45,2,1,1,3,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.555555555555555,5.555555555555555,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
250,0,Cochabamba 1500,"Abasto, Rosario",45,45,2,0,1,15,0,0,Muy luminoso,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,1,0,0,Santa Fe,5.555555555555555,5.555555555555555,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
260,0,Paraguay  2300 09°,"Abasto, Rosario",57,52,2,1,1,20,Frente,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.56140350877193,5.0,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
260, $ 44.000,Cerrito al 961 Piso 5,"Abasto, Rosario",47,43,2,1,1,10,Frente,S,Muy luminoso,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Santa Fe,5.531914893617022,6.046511627906977,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
290, $ 50.000,Laprida 2098 P. 3 Dto. 2,"Abasto, Rosario",44,44,2,1,1,3,0,0,Muy luminoso,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,6.590909090909091,6.590909090909091,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
350,0,Viamonte  1100,"Abasto, Rosario",100,65,2,1,1,50,Interno,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Santa Fe,3.5,5.384615384615385,4.685952718658262,4.971027797636522,216.66666666666666,253.33928571428572,Santa Fe
180,0,Boulevard 27 de Febrero 1475,"Abasto, Rosario",45,45,3,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.0,4.0,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
190, $ 20.000,corrientes 2145,"Abasto, Rosario",45,45,3,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.222222222222222,4.222222222222222,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
210,0,Cochabamba 600,"Abasto, Rosario",40,40,3,1,1,40,Frente,N,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.25,5.25,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
220, $ 26.500,Corrientes 2145,"Abasto, Rosario",55,55,3,1,2,47,Interno,E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.0,4.0,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
230, $ 44.000,Italia  al 2100,"Abasto, Rosario",62,62,3,1,2,49,Frente,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.7096774193548385,3.7096774193548385,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
240, $ 30.000,ITALIA 1600,"Abasto, Rosario",56,52,3,1,2,35,Contrafrente,E,Muy luminoso,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.285714285714286,4.615384615384615,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
245, $ 30.000,Ituzaingó 1482,"Abasto, Rosario",44,44,3,1,1,15,Frente,NE,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,5.568181818181818,5.568181818181818,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
250, $ 20.000,Ituzaingó ,"Abasto, Rosario",60,60,3,1,2,45,Frente,E,Luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,4.166666666666667,4.166666666666667,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
280,0,Av. Pellegrini 734,"Abasto, Rosario",50,50,3,1,2,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.6,5.6,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
320,0,San Martin al 2100,"Abasto, Rosario",60,60,3,2,2,40,Interno,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,5.333333333333333,5.333333333333333,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
340, $ 50.000,Cerrito 807 rosario,"Abasto, Rosario",65,50,3,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,Santa Fe,5.230769230769231,6.8,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
360, $ 19.000,Sarmiento 2185,"Abasto, Rosario",77,77,3,1,2,25,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.675324675324675,4.675324675324675,4.580145357812851,5.055274502172765,262.6923076923077,253.33928571428572,Santa Fe
220, $ 6.500,Pasaje Midleton 2088,"Abasto, Rosario",70,70,4,1,2,40,Frente,E,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.142857142857143,3.142857142857143,3.741529304029304,4.276785714285714,232.5,253.33928571428572,Santa Fe
220, $ 35.000,Ayacucho 1865,"Abasto, Rosario",60,40,4,2,1,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.6666666666666665,5.5,3.741529304029304,4.276785714285714,232.5,253.33928571428572,Santa Fe
240, $ 40.000,San Martin 1860,"Abasto, Rosario",65,60,4,1,2,19,Interno,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,Santa Fe,3.6923076923076925,4.0,3.741529304029304,4.276785714285714,232.5,253.33928571428572,Santa Fe
250, $ 30.000,La Paz,"Abasto, Rosario",56,56,4,1,2,50,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.464285714285714,4.464285714285714,3.741529304029304,4.276785714285714,232.5,253.33928571428572,Santa Fe
240, $ 35.000,San Martin 1860,"Abasto, Rosario",78,70,5,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,3.076923076923077,3.4285714285714284,4.488603988603988,4.605820105820106,351.6666666666667,253.33928571428572,Santa Fe
395, $ 23.000,RIOBAMBA 1088,"Abasto, Rosario",90,90,5,1,1,30,0,0,Muy luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.388888888888889,4.388888888888889,4.488603988603988,4.605820105820106,351.6666666666667,253.33928571428572,Santa Fe
420,0,Viamonte al 500,"Abasto, Rosario",70,70,5,2,2,15,Frente,N,Muy luminoso,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,6.0,6.0,4.488603988603988,4.605820105820106,351.6666666666667,253.33928571428572,Santa Fe
420,0,Corrientes 2179,"Abasto, Rosario",105,73,6,1,3,30,Frente,O,Muy luminoso,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.0,5.7534246575342465,4.0,5.7534246575342465,420.0,253.33928571428572,Santa Fe
350, $ 45,Urquiza 1046 6to,"Abasto, Rosario",75,75,7,1,2,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,4.666666666666667,4.666666666666667,4.666666666666667,4.666666666666667,350.0,253.33928571428572,Santa Fe
1600,0,Viamonte al 1700,"Abasto, Rosario",345,345,8,3,3,40,0,S,Muy luminoso,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,,1,1,1,0,0,0,1,1,1,0,0,0,0,0,Santa Fe,4.63768115942029,4.63768115942029,3.7474120082815734,3.828274541974296,1200.0,253.33928571428572,Santa Fe
800,0,Ocampo 1241,"Abasto, Rosario",280,265,8,3,1,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Santa Fe,2.857142857142857,3.018867924528302,3.7474120082815734,3.828274541974296,1200.0,253.33928571428572,Santa Fe
110, $ 7.000,Dean Funes 1625,"Alberdi, Córdoba",17,17,1,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,6.470588235294118,6.470588235294118,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
135, $ 20.000,Caseros 1162,"Alberdi, Córdoba",30,20,1,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.5,6.75,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
180, $ 23.000,Caseros 1083,"Alberdi, Córdoba",27,25,1,1,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,6.666666666666667,7.2,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
180, $ 10.000,Neuquen 291,"Alberdi, Córdoba",23,23,1,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,7.826086956521739,7.826086956521739,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
180, $ 42.000,RODRIGUEZ PEÑA 247,"Alberdi, Córdoba",30,30,1,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,6.0,6.0,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
240, $ 65.000,Miguel Monseñor de Andrea 164,"Alberdi, Córdoba",50,45,1,1,1,15,0,0,Luminoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.8,5.333333333333333,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
320,0,MAIPU 231,"Alberdi, Córdoba",60,60,1,2,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,5.333333333333333,5.333333333333333,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
350, $ 25.000,Caseros 1140,"Alberdi, Córdoba",45,45,1,0,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,7.777777777777778,7.777777777777778,5.803510647415166,6.172029165933684,208.33333333333334,288.41269841269843,Cordoba
120, $ 9.000,Dean Funes 1775,"Alberdi, Córdoba",23,23,2,1,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,5.217391304347826,5.217391304347826,5.106800722431195,5.3584471090783135,238.33333333333334,288.41269841269843,Cordoba
150,0,FRANCISCO MUÑIZ 176,"Alberdi, Córdoba",40,40,2,1,1,1,Interno,0,Luminoso,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,3.75,3.75,5.106800722431195,5.3584471090783135,238.33333333333334,288.41269841269843,Cordoba
160,0,9 de JULIO 1359,"Alberdi, Córdoba",40,40,2,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.0,4.0,5.106800722431195,5.3584471090783135,238.33333333333334,288.41269841269843,Cordoba
180, $ 15.000,Santa Rosa 1276,"Alberdi, Córdoba",39,39,2,1,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.615384615384615,4.615384615384615,5.106800722431195,5.3584471090783135,238.33333333333334,288.41269841269843,Cordoba
180, $ 78.000,ARTURO M BAS 5,"Alberdi, Córdoba",45,45,2,1,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cordoba,4.0,4.0,5.106800722431195,5.3584471090783135,238.33333333333334,288.41269841269843,Cordoba
