provincia,localidad,cantidad_de_ambiente,precio_medio,precio_m2_cubierto_medio_localidad
Santa Fe,"Rosario, Santa Fe",4,292.258064516129,4.483588495305332
Santa Fe,"Rosario, Santa Fe",5,430.0,4.0216651020912355
Santa Fe,"Rosario, Santa Fe",6,540.0,4.191919191919192
Santa Fe,"Rosario, Santa Fe",7,1666.6666666666667,5.531728216913403
Santa Fe,"Rosario, Santa Fe",8,700.0,3.5564458806891044
Santa Fe,"Rosario, Santa Fe",9,1250.0,2.6290388132493394
Santa Fe,"Rosario, Santa Fe",10,750.0,3.409090909090909
Santa Fe,"Rosario, Santa Fe",13,4500.0,7.223113964686998
Santa Fe,"Rosario, Santa Fe",21,2500.0,4.201680672268908
Salta,"Salta, Salta",1,317.5,8.966666666666667
Salta,"Salta, Salta",2,412.5,8.370880402112716
Salta,"Salta, Salta",3,600.0,7.682461873638345
Salta,"Salta, Salta",4,825.0,4.378341687552214
Salta,"Salta, Salta",5,465.0,5.660472486315182
Salta,"Salta, Salta",6,670.0,4.065942028985507
Salta,"Salta, Salta",7,1883.3333333333333,4.743058092802339
Salta,"Salta, Salta",8,1400.0,2.8
Mendoza,"San José, Mendoza",2,300.0,5.0
Mendoza,"San José, Mendoza",3,364.0,5.442344322344322
Mendoza,"San José, Mendoza",4,420.0,2.625
Mendoza,"San José, Mendoza",5,423.0,4.9300944669365725
Mendoza,"San José, Mendoza",6,580.0,3.0555555555555554
Cordoba,"San Martín, Córdoba",1,280.0,5.5
Cordoba,"San Martín, Córdoba",2,238.33333333333334,5.134259259259259
Cordoba,"San Martín, Córdoba",3,297.5,4.156799056731525
Cordoba,"San Martín, Córdoba",4,230.0,3.2857142857142856
Cordoba,"San Martín, Córdoba",5,295.0,3.40625
Cordoba,"San Martín, Córdoba",8,350.0,5.147058823529412
Tucuman,"San Miguel de Tucumán, Tucuman",1,183.57142857142858,6.381283324140467
Tucuman,"San Miguel de Tucumán, Tucuman",2,257.5,6.095911949685535
Tucuman,"San Miguel de Tucumán, Tucuman",3,262.0,4.25543034102647
Tucuman,"San Miguel de Tucumán, Tucuman",4,270.0,2.7
Tucuman,"San Miguel de Tucumán, Tucuman",5,500.0,3.166666666666667
Tucuman,"San Miguel de Tucumán, Tucuman",8,500.0,5.0
Tucuman,"San Miguel de Tucumán, Tucuman",30,1500.0,2.142857142857143
Jujuy,"San Salvador de Jujuy, Jujuy",2,191.66666666666666,5.059696342305038
Jujuy,"San Salvador de Jujuy, Jujuy",3,286.6666666666667,4.458333333333333
Jujuy,"San Salvador de Jujuy, Jujuy",4,295.0,3.3894878706199463
Jujuy,"San Salvador de Jujuy, Jujuy",6,990.0,3.5357142857142856
Cordoba,"San Vicente, Córdoba",1,150.0,5.0
Cordoba,"San Vicente, Córdoba",2,336.6666666666667,3.5969802555168404
Cordoba,"San Vicente, Córdoba",3,350.0,2.348993288590604
Cordoba,"San Vicente, Córdoba",6,800.0,8.0
Cordoba,"San Vicente, Córdoba",9,800.0,6.153846153846154
Neuquen,"Santa Genoveva, Neuquén",2,743.3333333333334,14.529220779220779
Neuquen,"Santa Genoveva, Neuquén",3,696.6666666666666,10.526610644257703
Neuquen,"Santa Genoveva, Neuquén",4,1266.6666666666667,11.726827094474153
Neuquen,"Santa Genoveva, Neuquén",5,1300.0,8.125
Santa Fe,"Santo Tomé, Santa Fe",1,120.0,4.0
Santa Fe,"Santo Tomé, Santa Fe",3,400.0,5.333333333333333
Santa Fe,"Santo Tomé, Santa Fe",4,400.0,2.6666666666666665
Santa Fe,"Santo Tomé, Santa Fe",5,900.0,6.0
Santa Fe,"Santo Tomé, Santa Fe",7,900.0,6.122448979591836
Santa Fe,"Santo Tomé, Santa Fe",8,1500.0,5.813953488372093
Mendoza,"Sexta Sección, Ciudad de Mendoza",2,310.0,7.305555555555555
Mendoza,"Sexta Sección, Ciudad de Mendoza",3,423.3333333333333,5.444755244755245
Mendoza,"Sexta Sección, Ciudad de Mendoza",4,465.0,5.361405835543767
Mendoza,"Sexta Sección, Ciudad de Mendoza",6,470.0,3.9166666666666665
Mendoza,"Sexta Sección, Ciudad de Mendoza",7,660.0,7.546770414993307
Mendoza,"Sexta Sección, Ciudad de Mendoza",12,1600.0,5.125
Cordoba,"Teodoro Felds, Córdoba",1,360.0,6.545454545454546
Cordoba,"Teodoro Felds, Córdoba",2,320.0,7.14465058750773
Cordoba,"Teodoro Felds, Córdoba",4,320.0,7.111111111111111
Cordoba,"URCA, Córdoba",2,230.0,4.6
Cordoba,"URCA, Córdoba",3,453.0,3.956646372399797
Cordoba,"URCA, Córdoba",5,1083.3333333333333,6.923076923076923
Cordoba,"URCA, Córdoba",6,960.0,3.234707733068389
Cordoba,"URCA, Córdoba",8,1100.0,4.782608695652174
Cordoba,"Valle Escondido, Córdoba",2,800.0,7.622377622377623
Cordoba,"Valle Escondido, Córdoba",3,1366.6666666666667,11.666666666666666
Cordoba,"Valle Escondido, Córdoba",4,1100.0,5.9411764705882355
Cordoba,"Valle Escondido, Córdoba",5,1300.0,6.775925925925926
Cordoba,"Valle Escondido, Córdoba",6,900.0,12.857142857142858
Cordoba,"Valle Escondido, Córdoba",9,2550.0,5.291666666666666
Entre Rios,"Victoria, Entre Ríos",1,170.0,4.857142857142857
Entre Rios,"Victoria, Entre Ríos",2,160.0,3.902439024390244
Entre Rios,"Victoria, Entre Ríos",3,300.0,3.5294117647058822
Entre Rios,"Victoria, Entre Ríos",4,45.0,0.3237410071942446
Entre Rios,"Victoria, Entre Ríos",5,300.0,3.75
Entre Rios,"Victoria, Entre Ríos",6,300.0,4.285714285714286
Cordoba,"Villa Allende Golf, Villa Allende",1,500.0,12.195121951219512
Cordoba,"Villa Allende Golf, Villa Allende",2,490.0,10.88888888888889
Cordoba,"Villa Allende Golf, Villa Allende",3,150.0,0.8333333333333334
Cordoba,"Villa Allende Golf, Villa Allende",4,1000.0,4.166666666666667
Cordoba,"Villa Allende Golf, Villa Allende",6,1750.0,4.134274182625891
Cordoba,"Villa Allende Golf, Villa Allende",7,1000.0,2.680965147453083
Cordoba,"Villa Belgrano, Córdoba",3,1600.0,11.428571428571429
Cordoba,"Villa Belgrano, Córdoba",4,1050.0,6.924186087915173
Cordoba,"Villa Belgrano, Córdoba",5,900.0,4.5
Cordoba,"Villa Belgrano, Córdoba",9,1500.0,3.0927835051546393
Cordoba,"Villa Belgrano, Córdoba",11,1900.0,4.222222222222222
Cordoba,"Villa Cabrera, Córdoba",1,245.0,7.9
Cordoba,"Villa Cabrera, Córdoba",2,350.0,4.375
Cordoba,"Villa Cabrera, Córdoba",3,305.0,3.7666666666666666
Cordoba,"Villa Cabrera, Córdoba",4,360.0,4.933333333333334
Cordoba,"Villa Cabrera, Córdoba",5,540.0,8.307692307692308
Cordoba,"Villa Carlos Paz, Córdoba",2,2826.6666666666665,7.198148148148149
Cordoba,"Villa Carlos Paz, Córdoba",3,300.0,4.285714285714286
Cordoba,"Villa Carlos Paz, Córdoba",4,1100.0,6.666666666666666
Cordoba,"Villa Carlos Paz, Córdoba",6,750.0,2.5
Cordoba,"Villa Carlos Paz, Córdoba",8,2300.0,5.665024630541872
Mendoza,"Villa Nueva, Mendoza",2,250.0,5.813953488372093
Mendoza,"Villa Nueva, Mendoza",3,375.0,6.838235294117647
Mendoza,"Villa Nueva, Mendoza",4,359.6666666666667,5.153968253968254
Mendoza,"Villa Nueva, Mendoza",5,335.5,5.061038961038961
Mendoza,"Villa Nueva, Mendoza",7,1415.0,6.57967032967033
Cordoba,"Villa Warcalde, Córdoba",3,650.0,5.0
Cordoba,"Villa Warcalde, Córdoba",4,950.0,5.277777777777778
Cordoba,"Villa Warcalde, Córdoba",5,1000.0,5.882352941176471
Cordoba,"Villa Warcalde, Córdoba",6,800.0,5.333333333333333
Cordoba,"Villa Warcalde, Córdoba",7,2000.0,10.0
Cordoba,"Villa Warcalde, Córdoba",8,1200.0,7.0588235294117645
Cordoba,"Villa Warcalde, Córdoba",14,2000.0,4.651162790697675
Tucuman,"Yerba Buena, Tucuman",2,410.0,7.230769230769231
Tucuman,"Yerba Buena, Tucuman",3,500.0,4.504504504504505
Tucuman,"Yerba Buena, Tucuman",4,360.0,6.0
Tucuman,"Yerba Buena, Tucuman",5,775.0,4.094427244582043
Tucuman,"Yerba Buena, Tucuman",6,1500.0,6.25
Tucuman,"Yerba Buena, Tucuman",10,1000.0,2.4096385542168677
Neuquen,"Área Centro Este, Neuquén",1,383.3333333333333,7.718855218855218
Neuquen,"Área Centro Este, Neuquén",2,585.0,14.018171166687404
Neuquen,"Área Centro Este, Neuquén",3,733.3333333333334,10.802469135802468
Neuquen,"Área Centro Este, Neuquén",4,1025.0,14.871794871794872
Neuquen,"Área Centro Este, Neuquén",5,1550.0,9.76923076923077
Neuquen,"Área Centro Este, Neuquén",6,900.0,4.639175257731959
